SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Nov 29 17:06:29 GMT 2019
User: hal27
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: FLMS01216
Integration Time (usec): 100000 (FLMS01216)
Spectra Averaged: 3 (FLMS01216)
Boxcar Smoothing: 0 (FLMS01216)
Correct for Electrical Dark: No (FLMS01216)
Strobe/Lamp Enabled: No (FLMS01216)
Correct for Detector Non-linearity: No (FLMS01216)
Correct for Stray Light: No (FLMS01216)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
341.05	26.53
341.43	26.53
341.82	26.53
342.20	-21.84
342.58	-3.90
342.96	22.63
343.34	-47.59
343.73	17.16
344.11	12.48
344.49	-44.47
344.87	-6.24
345.25	9.36
345.64	0.00
346.02	-17.16
346.40	-14.82
346.78	39.01
347.16	-42.91
347.55	-12.48
347.93	-27.31
348.31	-28.87
348.69	-36.67
349.07	-30.43
349.45	-12.48
349.83	7.02
350.22	-39.01
350.60	-35.89
350.98	36.67
351.36	0.00
351.74	25.75
352.12	-19.50
352.50	-30.43
352.88	70.22
353.27	14.04
353.65	-54.61
354.03	0.78
354.41	3.12
354.79	30.43
355.17	-15.60
355.55	8.58
355.93	2.34
356.31	-39.79
356.69	54.61
357.08	8.58
357.46	-32.77
357.84	22.63
358.22	46.81
358.60	-21.06
358.98	17.16
359.36	-40.57
359.74	-63.97
360.12	-7.02
360.50	62.41
360.88	10.14
361.26	-19.50
361.64	31.99
362.02	-30.43
362.40	3.90
362.78	9.36
363.16	14.82
363.54	-16.38
363.92	-14.82
364.30	35.89
364.68	-10.14
365.06	-52.27
365.44	0.00
365.82	-41.35
366.20	21.06
366.58	13.26
366.96	22.63
367.34	-17.94
367.72	4.68
368.10	27.31
368.48	21.06
368.86	9.36
369.24	33.55
369.62	-18.72
370.00	33.55
370.38	32.77
370.75	15.60
371.13	35.11
371.51	20.28
371.89	-6.24
372.27	11.70
372.65	-5.46
373.03	3.12
373.41	-29.65
373.79	0.00
374.17	-51.49
374.55	-40.57
374.92	-17.94
375.30	-53.05
375.68	-18.72
376.06	-49.15
376.44	-10.92
376.82	3.12
377.20	-24.97
377.58	-40.57
377.95	-38.23
378.33	-3.90
378.71	30.43
379.09	17.16
379.47	29.65
379.85	40.57
380.22	-6.24
380.60	24.97
380.98	-5.46
381.36	1.56
381.74	-19.50
382.11	36.67
382.49	14.04
382.87	12.48
383.25	25.75
383.63	37.45
384.00	-24.97
384.38	-20.28
384.76	40.57
385.14	-32.77
385.52	17.94
385.89	-21.85
386.27	-35.11
386.65	-39.79
387.03	5.46
387.40	17.94
387.78	-19.50
388.16	2.34
388.54	-7.80
388.91	7.80
389.29	7.02
389.67	-4.68
390.05	-39.79
390.42	6.24
390.80	23.41
391.18	-5.46
391.55	28.09
391.93	12.48
392.31	39.01
392.68	8.58
393.06	34.33
393.44	-28.09
393.82	67.88
394.19	-32.77
394.57	-19.50
394.95	-14.04
395.32	52.27
395.70	6.24
396.08	3.12
396.45	45.25
396.83	58.51
397.21	-13.26
397.58	-10.92
397.96	-20.28
398.33	28.87
398.71	-42.91
399.09	-24.97
399.46	-20.28
399.84	-9.36
400.22	-1.56
400.59	8.58
400.97	8.58
401.34	-20.28
401.72	-4.68
402.10	-15.60
402.47	31.21
402.85	-28.87
403.22	-14.82
403.60	-25.75
403.97	-2.34
404.35	-17.16
404.73	-8.58
405.10	39.79
405.48	-35.11
405.85	-17.16
406.23	75.68
406.60	-23.41
406.98	-31.99
407.35	14.04
407.73	27.31
408.11	25.75
408.48	-23.41
408.86	27.31
409.23	7.02
409.61	7.80
409.98	38.23
410.36	22.63
410.73	-7.80
411.11	42.91
411.48	-17.94
411.86	-33.55
412.23	17.16
412.61	8.58
412.98	-49.93
413.35	-10.92
413.73	19.50
414.10	-19.50
414.48	21.85
414.85	-16.38
415.23	-16.38
415.60	-64.75
415.98	3.90
416.35	-21.85
416.73	-14.04
417.10	-31.21
417.47	-18.72
417.85	-3.12
418.22	40.57
418.60	-67.10
418.97	21.84
419.34	-49.93
419.72	-12.48
420.09	-35.11
420.47	-7.02
420.84	29.65
421.21	0.78
421.59	21.85
421.96	1.56
422.34	67.88
422.71	-10.92
423.08	20.28
423.46	-39.01
423.83	-2.34
424.20	51.49
424.58	-2.34
424.95	2.34
425.32	13.26
425.70	28.09
426.07	-31.21
426.44	-15.60
426.82	18.72
427.19	6.24
427.56	1.56
427.94	1.56
428.31	5.46
428.68	21.06
429.05	15.60
429.43	4.68
429.80	-2.34
430.17	-6.24
430.55	-43.69
430.92	-32.77
431.29	29.65
431.66	-14.82
432.04	-47.59
432.41	-15.60
432.78	-21.06
433.15	-59.29
433.53	-27.31
433.90	19.50
434.27	27.31
434.64	-7.02
435.02	-48.37
435.39	-3.12
435.76	-17.16
436.13	-49.93
436.51	-3.90
436.88	-38.23
437.25	-71.78
437.62	36.67
437.99	28.09
438.37	-1.56
438.74	-28.09
439.11	-5.46
439.48	-7.80
439.85	-47.59
440.22	-63.19
440.60	29.65
440.97	56.17
441.34	-3.90
441.71	5.46
442.08	17.16
442.45	47.59
442.83	-20.28
443.20	-10.14
443.57	30.43
443.94	-16.38
444.31	-46.81
444.68	-88.16
445.05	19.50
445.42	28.09
445.79	-7.80
446.17	0.78
446.54	57.73
446.91	0.78
447.28	-3.90
447.65	-78.02
448.02	28.87
448.39	-28.09
448.76	-31.21
449.13	-17.94
449.50	-10.92
449.87	13.26
450.24	23.41
450.61	42.13
450.99	8.58
451.36	5.46
451.73	34.33
452.10	-30.43
452.47	-44.47
452.84	-37.45
453.21	-24.97
453.58	-24.97
453.95	33.55
454.32	-46.81
454.69	35.89
455.06	-7.02
455.43	-28.09
455.80	-3.12
456.17	-26.53
456.54	27.31
456.91	-3.12
457.28	-6.24
457.65	45.25
458.02	-2.34
458.39	-0.78
458.76	-45.25
459.13	-59.29
459.49	-13.26
459.86	-1.56
460.23	34.33
460.60	7.80
460.97	3.12
461.34	3.90
461.71	-0.78
462.08	-27.31
462.45	-7.80
462.82	-10.92
463.19	24.97
463.56	-1.56
463.93	39.01
464.29	-49.15
464.66	-3.90
465.03	-29.65
465.40	-39.01
465.77	11.70
466.14	-33.55
466.51	33.55
466.88	-14.04
467.24	5.46
467.61	24.97
467.98	10.92
468.35	45.25
468.72	31.99
469.09	9.36
469.46	-3.90
469.82	14.82
470.19	-22.63
470.56	-11.70
470.93	-25.75
471.30	7.02
471.66	-23.41
472.03	-42.13
472.40	8.58
472.77	-5.46
473.14	-23.41
473.50	49.15
473.87	-14.04
474.24	-28.87
474.61	33.55
474.98	-3.90
475.34	40.57
475.71	14.82
476.08	-26.53
476.45	16.38
476.81	-2.34
477.18	0.00
477.55	-27.31
477.92	-31.21
478.28	17.94
478.65	-9.36
479.02	-24.97
479.38	3.12
479.75	24.19
480.12	-22.63
480.49	-23.41
480.85	-25.75
481.22	-71.78
481.59	-9.36
481.95	33.55
482.32	31.99
482.69	26.53
483.05	-10.14
483.42	-11.70
483.79	-9.36
484.15	39.79
484.52	-0.78
484.89	31.21
485.25	31.21
485.62	-15.60
485.99	27.31
486.35	-13.26
486.72	13.26
487.08	9.36
487.45	-10.14
487.82	-19.50
488.18	7.02
488.55	-59.29
488.92	-18.72
489.28	42.91
489.65	31.21
490.01	-45.25
490.38	-8.58
490.75	18.72
491.11	-42.13
491.48	-48.37
491.84	-45.25
492.21	3.12
492.57	-32.77
492.94	-31.21
493.30	-2.34
493.67	11.70
494.04	3.90
494.40	41.35
494.77	17.94
495.13	46.03
495.50	-54.61
495.86	31.21
496.23	3.90
496.59	22.63
496.96	5.46
497.32	-6.24
497.69	-20.28
498.05	15.60
498.42	23.41
498.78	-48.37
499.15	9.36
499.51	3.90
499.88	10.92
500.24	-28.09
500.61	24.97
500.97	-24.97
501.34	-25.75
501.70	-31.99
502.06	-50.71
502.43	9.36
502.79	-35.89
503.16	28.09
503.52	-22.63
503.89	75.68
504.25	1.56
504.61	36.67
504.98	2.34
505.34	47.59
505.71	10.14
506.07	-21.06
506.43	-21.85
506.80	-39.01
507.16	9.36
507.53	-2.34
507.89	14.04
508.25	51.49
508.62	-8.58
508.98	1.56
509.34	-2.34
509.71	-22.63
510.07	-44.47
510.44	-55.39
510.80	-5.46
511.16	39.79
511.53	36.67
511.89	28.87
512.25	-10.92
512.61	7.80
512.98	7.80
513.34	11.70
513.70	-10.92
514.07	-40.57
514.43	-16.38
514.79	21.06
515.16	3.90
515.52	39.79
515.88	-43.69
516.24	-28.09
516.61	21.85
516.97	-1.56
517.33	13.26
517.69	40.57
518.06	-69.44
518.42	-10.92
518.78	31.21
519.14	9.36
519.51	-1.56
519.87	1.56
520.23	0.78
520.59	22.63
520.96	13.26
521.32	21.06
521.68	-6.24
522.04	-10.92
522.40	-32.77
522.77	-27.31
523.13	-16.38
523.49	4.68
523.85	-11.70
524.21	2.34
524.58	-21.06
524.94	-29.65
525.30	28.87
525.66	32.77
526.02	-52.27
526.38	11.70
526.74	18.72
527.11	-11.70
527.47	24.97
527.83	43.69
528.19	-5.46
528.55	-44.47
528.91	61.63
529.27	1.56
529.63	24.19
530.00	27.31
530.36	-17.94
530.72	-10.14
531.08	58.51
531.44	-68.66
531.80	-4.68
532.16	3.12
532.52	-42.91
532.88	25.75
533.24	4.68
533.60	-3.90
533.96	3.90
534.32	-6.24
534.69	-4.68
535.05	-29.65
535.41	19.50
535.77	15.60
536.13	28.09
536.49	0.78
536.85	-19.50
537.21	-52.27
537.57	6.24
537.93	-29.65
538.29	-28.87
538.65	26.53
539.01	48.37
539.37	-14.82
539.73	-50.71
540.09	-17.94
540.45	11.70
540.81	-10.14
541.17	-28.09
541.53	0.00
541.88	-67.10
