341.43	-63.19
341.82	-63.19
342.20	-43.69
342.58	-81.92
342.96	-52.27
343.34	-128.73
343.73	-70.22
344.11	-59.29
344.49	-85.82
344.87	-99.86
345.25	-111.57
345.64	-87.38
346.02	-74.12
346.40	-101.42
346.78	-35.89
347.16	-29.65
347.55	-99.86
347.93	-128.73
348.31	-74.12
348.69	-120.93
349.07	-113.13
349.45	-76.46
349.83	-94.40
350.22	-46.03
350.60	-103.76
350.98	-10.92
351.36	-67.88
351.74	-60.07
352.12	-86.60
352.50	-99.08
352.88	-5.46
353.27	-49.93
353.65	-106.88
354.03	-71.78
354.41	-28.87
354.79	-33.55
355.17	-82.70
355.55	-64.75
355.93	-56.17
356.31	-114.69
356.69	-31.99
357.08	-86.60
357.46	-79.58
357.84	-67.88
358.22	12.48
358.60	-51.49
358.98	-72.56
359.36	-91.28
359.74	-101.42
360.12	-53.05
360.50	-41.35
360.88	-63.97
361.26	-78.02
361.64	-53.83
362.02	-40.57
362.40	-99.08
362.78	-44.47
363.16	-53.05
363.54	-101.42
363.92	-88.94
364.30	-31.99
364.68	-44.47
365.06	-76.46
365.44	-66.32
365.82	-75.68
366.20	-109.22
366.58	-72.56
366.96	-18.72
367.34	-29.65
367.72	-11.70
368.10	-48.37
368.48	-91.28
368.86	-20.28
369.24	-28.09
369.62	-76.46
370.00	-81.14
370.38	-65.54
370.75	-13.26
371.13	-4.68
371.51	-12.48
371.89	-50.71
372.27	-16.38
372.65	-61.63
373.03	-85.04
373.41	-59.29
373.79	-40.57
374.17	-87.38
374.55	-74.90
374.92	-46.81
375.30	-131.85
375.68	-51.49
376.06	-117.03
376.44	-34.33
376.82	-86.60
377.20	-71.00
377.58	-51.49
377.95	-119.37
378.33	-68.66
378.71	-35.89
379.09	-86.60
379.47	-35.89
379.85	-74.90
380.22	-79.58
380.60	-13.26
380.98	-27.31
381.36	-88.94
381.74	-63.19
382.11	-16.38
382.49	-13.26
382.87	10.92
383.25	-40.57
383.63	-35.11
384.00	-43.69
384.38	-78.02
384.76	-11.70
385.14	-60.07
385.52	-46.03
385.89	-35.89
386.27	3.12
386.65	-53.83
387.03	-65.53
387.40	-51.49
387.78	-65.53
388.16	-40.57
388.54	22.63
388.91	-5.46
389.29	-35.11
389.67	-21.84
390.05	-65.53
390.42	-24.97
390.80	-36.67
391.18	22.63
391.55	10.14
391.93	10.92
392.31	-14.04
392.68	-10.92
393.06	-6.24
393.44	-64.75
393.82	19.50
394.19	-27.31
394.57	5.46
394.95	-15.60
395.32	-1.56
395.70	-39.01
396.08	28.87
396.45	63.97
396.83	24.19
397.21	19.50
397.58	-11.70
397.96	-2.34
398.33	25.75
398.71	-21.06
399.09	-38.23
399.46	-28.87
399.84	21.06
400.22	5.46
400.59	-14.82
400.97	3.90
401.34	34.33
401.72	-19.50
402.10	-14.82
402.47	-2.34
402.85	21.85
403.22	10.14
403.60	10.14
403.97	21.06
404.35	-5.46
404.73	-12.48
405.10	-21.06
405.48	-29.65
405.85	-33.55
406.23	81.14
406.60	-6.24
406.98	-18.72
407.35	21.84
407.73	54.61
408.11	71.78
408.48	-31.21
408.86	29.65
409.23	57.73
409.61	47.59
409.98	62.41
410.36	51.49
410.73	63.19
411.11	35.11
411.48	68.66
411.86	10.92
412.23	63.19
412.61	26.53
412.98	3.90
413.35	51.49
413.73	49.15
414.10	-39.79
414.48	80.36
414.85	73.34
415.23	28.87
415.60	43.69
415.98	79.58
416.35	49.93
416.73	71.78
417.10	15.60
417.47	63.97
417.85	39.79
418.22	42.13
418.60	9.36
418.97	46.81
419.34	46.03
419.72	29.65
420.09	89.72
420.47	101.42
420.84	73.34
421.21	46.03
421.59	92.84
421.96	33.55
422.34	87.38
422.71	86.60
423.08	155.26
423.46	40.57
423.83	66.32
424.20	129.51
424.58	88.16
424.95	28.09
425.32	62.41
425.70	90.50
426.07	110.01
426.44	48.37
426.82	51.49
427.19	89.72
427.56	117.81
427.94	137.31
428.31	119.37
428.68	106.88
429.05	124.83
429.43	106.10
429.80	106.88
430.17	102.20
430.55	85.04
430.92	140.43
431.29	156.04
431.66	126.39
432.04	106.10
432.41	97.52
432.78	158.38
433.15	166.18
433.53	132.63
433.90	134.97
434.27	150.57
434.64	145.11
435.02	101.42
435.39	174.76
435.76	58.51
436.13	-4.68
436.51	0.00
436.88	12.48
437.25	65.53
437.62	125.61
437.99	135.75
438.37	144.33
438.74	169.30
439.11	180.22
439.48	209.87
439.85	144.33
440.22	84.26
440.60	161.50
440.97	206.75
441.34	222.35
441.71	183.34
442.08	218.45
442.45	212.21
442.83	156.04
443.20	164.62
443.57	195.82
443.94	170.86
444.31	171.64
444.68	148.23
445.05	219.23
445.42	279.30
445.79	167.74
446.17	198.17
446.54	230.15
446.91	163.84
447.28	223.91
447.65	185.68
448.02	195.04
448.39	186.46
448.76	193.48
449.13	235.61
449.50	192.70
449.87	294.91
450.24	211.43
450.61	209.87
450.99	188.02
451.36	206.75
451.73	248.88
452.10	208.31
452.47	156.82
452.84	180.22
453.21	171.64
453.58	210.65
453.95	231.71
454.32	198.95
454.69	198.95
455.06	245.76
455.43	169.30
455.80	208.31
456.17	246.54
456.54	232.49
456.91	218.45
457.28	273.06
457.65	212.21
458.02	221.57
458.39	225.47
458.76	224.69
459.13	211.43
459.49	291.79
459.86	257.46
460.23	294.91
460.60	243.42
460.97	257.46
461.34	267.60
461.71	261.36
462.08	280.86
462.45	267.60
462.82	315.97
463.19	263.70
463.56	285.55
463.93	244.98
464.29	258.24
464.66	278.52
465.03	337.82
465.40	273.06
465.77	321.43
466.14	329.24
466.51	287.89
466.88	324.55
467.24	379.95
467.61	411.15
467.98	388.53
468.35	401.79
468.72	376.05
469.09	349.52
469.46	387.75
469.82	384.63
470.19	352.64
470.56	362.00
470.93	385.41
471.30	382.29
471.66	365.90
472.03	358.10
472.40	397.11
472.77	417.40
473.14	411.15
473.50	472.01
473.87	453.28
474.24	470.45
474.61	461.09
474.98	475.91
475.34	465.77
475.71	488.39
476.08	499.31
476.45	502.43
476.81	501.65
477.18	547.69
477.55	549.25
477.92	537.54
478.28	571.09
478.65	651.45
479.02	548.47
479.38	586.69
479.75	620.24
480.12	534.42
480.49	621.80
480.85	616.34
481.22	586.69
481.59	627.26
481.95	691.24
482.32	669.39
482.69	639.75
483.05	646.77
483.42	653.79
483.79	695.14
484.15	724.01
484.52	682.66
484.89	659.25
485.25	717.76
485.62	686.56
485.99	728.69
486.35	724.01
486.72	723.23
487.08	691.24
487.45	769.26
487.82	680.32
488.18	767.70
488.55	721.67
488.92	734.15
489.28	793.44
489.65	752.87
490.01	736.49
490.38	806.70
490.75	764.57
491.11	777.84
491.48	742.73
491.84	780.96
492.21	819.97
492.57	788.76
492.94	834.79
493.30	786.42
493.67	838.69
494.04	862.10
494.40	784.86
494.77	876.14
495.13	864.44
495.50	822.31
495.86	868.34
496.23	862.88
496.59	840.25
496.96	868.34
497.32	897.99
497.69	892.52
498.05	819.97
498.42	826.21
498.78	834.01
499.15	921.39
499.51	881.60
499.88	897.99
500.24	934.65
500.61	883.94
500.97	871.46
501.34	882.38
501.70	890.96
502.06	908.91
502.43	901.89
502.79	897.21
503.16	933.87
503.52	906.57
503.89	1031.40
504.25	956.50
504.61	971.32
504.98	945.58
505.34	997.85
505.71	957.28
506.07	981.46
506.43	993.95
506.80	929.19
507.16	929.97
507.53	949.48
507.89	1011.11
508.25	1011.89
508.62	1069.62
508.98	995.51
509.34	1022.81
509.71	990.05
510.07	1014.23
510.44	1007.21
510.80	1015.79
511.16	1032.96
511.53	1067.28
511.89	1114.09
512.25	1019.69
512.61	1024.37
512.98	1029.84
513.34	1041.54
513.70	1103.17
514.07	1011.11
514.43	1039.98
514.79	1107.85
515.16	1068.84
515.52	1071.19
515.88	1055.58
516.24	1030.62
516.61	1107.85
516.97	1106.29
517.33	1107.85
517.69	1167.15
518.06	1034.52
518.42	1025.15
518.78	1122.68
519.14	1115.66
519.51	1125.80
519.87	1132.82
520.23	1121.12
520.59	1149.20
520.96	1142.18
521.32	1176.51
521.68	1197.57
522.04	1188.99
522.40	1145.30
522.77	1165.59
523.13	1106.29
523.49	1173.39
523.85	1135.16
524.21	1219.42
524.58	1183.53
