341.05	-106.88
341.43	-106.88
341.82	-106.88
342.20	-35.11
342.58	-65.53
342.96	-33.55
343.34	-41.35
343.73	-51.49
344.11	-42.91
344.49	-57.73
344.87	-21.84
345.25	-88.94
345.64	-64.75
346.02	-113.91
346.40	-71.00
346.78	-56.17
347.16	-24.19
347.55	-42.91
347.93	-36.67
348.31	-71.00
348.69	-48.37
349.07	-55.39
349.45	-38.23
349.83	-63.97
350.22	-15.60
350.60	-40.57
350.98	4.68
351.36	-49.93
351.74	-39.01
352.12	-24.97
352.50	-15.60
352.88	-13.26
353.27	-73.34
353.65	-33.55
354.03	-81.92
354.41	-62.41
354.79	-97.52
355.17	-24.19
355.55	-2.34
355.93	-62.41
356.31	-60.07
356.69	-39.01
357.08	-50.71
357.46	-9.36
357.84	-17.16
358.22	-65.53
358.60	-78.80
358.98	-33.55
359.36	-17.16
359.74	-20.28
360.12	-48.37
360.50	-90.50
360.88	-24.97
361.26	-74.12
361.64	-29.65
362.02	-58.51
362.40	-24.97
362.78	-29.65
363.16	-32.77
363.54	-7.80
363.92	-22.63
364.30	-11.70
364.68	-73.34
365.06	-33.55
365.44	-36.67
365.82	-72.56
366.20	-65.53
366.58	-39.79
366.96	-19.50
367.34	-50.71
367.72	7.80
368.10	47.59
368.48	2.34
368.86	-4.68
369.24	-53.05
369.62	-69.44
370.00	-6.24
370.38	-74.12
370.75	-19.50
371.13	-9.36
371.51	-67.88
371.89	-21.85
372.27	-49.15
372.65	17.94
373.03	-60.85
373.41	-31.21
373.79	-84.26
374.17	-86.60
374.55	-71.00
374.92	-51.49
375.30	-24.97
375.68	-63.19
376.06	24.19
376.44	23.41
376.82	-42.13
377.20	-45.25
377.58	-74.12
377.95	-43.69
378.33	-21.84
378.71	-71.00
379.09	-18.72
379.47	12.48
379.85	-62.41
380.22	-56.95
380.60	-19.50
380.98	-14.04
381.36	-17.16
381.74	-49.15
382.11	-31.99
382.49	-25.75
382.87	-31.99
383.25	-31.21
383.63	-61.63
384.00	-35.89
384.38	-36.67
384.76	15.60
385.14	-2.34
385.52	-3.90
385.89	-39.79
386.27	-49.93
386.65	-32.77
387.03	-54.61
387.40	-34.33
387.78	-28.09
388.16	-71.00
388.54	-89.72
388.91	25.75
389.29	-34.33
389.67	-8.58
390.05	31.21
390.42	8.58
390.80	21.06
391.18	-4.68
391.55	-69.44
391.93	-34.33
392.31	-28.87
392.68	-17.94
393.06	5.46
393.44	21.06
393.82	6.24
394.19	-27.31
394.57	11.70
394.95	-25.75
395.32	-30.43
395.70	-7.80
396.08	0.00
396.45	16.38
396.83	-16.38
397.21	11.70
397.58	0.78
397.96	-29.65
398.33	19.50
398.71	13.26
399.09	-14.04
399.46	-4.68
399.84	26.53
400.22	-0.78
400.59	13.26
400.97	-42.13
401.34	47.59
401.72	-37.45
402.10	25.75
402.47	43.69
402.85	-76.46
403.22	22.63
403.60	14.04
403.97	33.55
404.35	-16.38
404.73	-14.04
405.10	-10.14
405.48	-41.35
405.85	-26.53
406.23	22.63
406.60	48.37
406.98	3.12
407.35	40.57
407.73	25.75
408.11	-13.26
408.48	38.23
408.86	25.75
409.23	39.01
409.61	18.72
409.98	-27.31
410.36	-22.63
410.73	3.90
411.11	-26.53
411.48	4.68
411.86	9.36
412.23	25.75
412.61	-1.56
412.98	-15.60
413.35	10.92
413.73	6.24
414.10	0.00
414.48	-29.65
414.85	2.34
415.23	24.97
415.60	27.31
415.98	-11.70
416.35	50.71
416.73	-2.34
417.10	4.68
417.47	41.35
417.85	52.27
418.22	-6.24
418.60	13.26
418.97	13.26
419.34	27.31
419.72	52.27
420.09	42.91
420.47	-0.78
420.84	37.45
421.21	43.69
421.59	56.95
421.96	48.37
422.34	34.33
422.71	-1.56
423.08	-10.14
423.46	81.14
423.83	28.87
424.20	99.86
424.58	42.91
424.95	49.93
425.32	16.38
425.70	20.28
426.07	76.46
426.44	73.34
426.82	35.89
427.19	60.85
427.56	38.23
427.94	68.66
428.31	63.97
428.68	42.13
429.05	74.12
429.43	42.91
429.80	82.70
430.17	21.84
430.55	87.38
430.92	30.43
431.29	99.08
431.66	34.33
432.04	61.63
432.41	77.24
432.78	56.95
433.15	55.39
433.53	60.07
433.90	77.24
434.27	78.02
