341.82	20.28
341.82	20.28
342.20	-2.34
342.58	-41.35
342.96	-17.94
343.34	-50.71
343.73	-21.06
344.11	-40.57
344.49	-14.82
344.87	-49.93
345.25	-18.72
345.64	-14.04
346.02	-60.85
346.40	-39.01
346.78	7.80
347.16	-9.36
347.55	-57.73
347.93	-8.58
348.31	-0.78
348.69	-72.56
349.07	-12.48
349.45	-52.27
349.83	15.60
350.22	-49.93
350.60	-17.94
350.98	24.19
351.36	-20.28
351.74	76.46
352.12	-29.65
352.50	-14.82
352.88	46.81
353.27	-7.02
353.65	-18.72
354.03	-19.50
354.41	-4.68
354.79	3.12
355.17	-12.48
355.55	10.92
355.93	-14.04
356.31	-28.87
356.69	28.87
357.08	-14.82
357.46	-33.55
357.84	-1.56
358.22	49.15
358.60	-35.89
358.98	7.80
359.36	-103.76
359.74	-56.17
360.12	-3.90
360.50	-2.34
360.88	-66.32
361.26	-24.97
361.64	16.38
362.02	-3.90
362.40	5.46
362.78	-27.31
363.16	32.77
363.54	-25.75
363.92	31.21
364.30	9.36
364.68	24.19
365.06	-71.00
365.44	-30.43
365.82	-1.56
366.20	-30.43
366.58	-63.97
366.96	25.75
367.34	-6.24
367.72	3.12
368.10	-7.80
368.48	-19.50
368.86	81.14
369.24	16.38
369.62	-44.47
370.00	6.24
370.38	-3.12
370.75	16.38
371.13	32.77
371.51	42.91
371.89	7.80
372.27	-0.78
372.65	-15.60
373.03	14.04
373.41	13.26
373.79	-8.58
374.17	-61.63
374.55	-23.41
374.92	0.78
375.30	-47.59
375.68	19.50
376.06	-28.09
376.44	2.34
376.82	44.47
377.20	-9.36
377.58	-31.99
377.95	-4.68
378.33	-28.09
378.71	53.83
379.09	26.53
379.47	23.41
379.85	31.99
380.22	16.38
380.60	31.99
380.98	2.34
381.36	0.00
381.74	-20.28
382.11	-7.02
382.49	19.50
382.87	60.07
383.25	23.41
383.63	28.09
384.00	-19.50
384.38	8.58
384.76	68.66
385.14	-6.24
385.52	-1.56
385.89	18.72
386.27	31.99
386.65	-12.48
387.03	-18.72
387.40	51.49
387.78	-24.97
388.16	32.77
388.54	-8.58
388.91	11.70
389.29	48.37
389.67	16.38
390.05	-31.99
390.42	26.53
390.80	61.63
391.18	53.83
391.55	27.31
391.93	71.00
392.31	12.48
392.68	41.35
393.06	53.05
393.44	22.63
393.82	75.68
394.19	37.45
394.57	69.44
394.95	6.24
395.32	78.02
395.70	66.32
396.08	-15.60
396.45	74.90
396.83	39.79
397.21	53.83
397.58	82.70
397.96	9.36
398.33	28.09
398.71	29.65
399.09	28.09
399.46	37.45
399.84	89.72
400.22	73.34
400.59	35.11
400.97	9.36
401.34	72.56
401.72	44.47
402.10	31.21
402.47	109.22
402.85	73.34
403.22	56.95
403.60	56.17
403.97	56.17
404.35	54.61
404.73	45.25
405.10	93.62
405.48	44.47
405.85	28.09
406.23	117.81
406.60	58.51
406.98	73.34
407.35	51.49
407.73	117.03
408.11	66.32
408.48	71.78
408.86	81.92
409.23	88.16
409.61	77.24
409.98	115.47
410.36	106.10
410.73	77.24
411.11	86.60
411.48	63.19
411.86	54.61
412.23	131.07
412.61	89.72
412.98	78.02
413.35	92.06
413.73	113.13
414.10	70.22
414.48	159.94
414.85	87.38
415.23	56.17
415.60	125.61
415.98	97.52
416.35	94.40
416.73	87.38
417.10	71.00
417.47	104.54
417.85	94.40
418.22	105.32
418.60	39.79
418.97	90.50
419.34	85.04
419.72	133.41
420.09	75.68
420.47	71.00
420.84	151.35
421.21	118.59
421.59	159.16
421.96	134.19
422.34	117.03
422.71	100.64
423.08	155.26
423.46	117.03
423.83	141.99
424.20	177.10
424.58	144.33
424.95	95.96
425.32	132.63
425.70	189.58
426.07	150.57
426.44	140.43
426.82	124.05
427.19	203.63
427.56	176.32
427.94	145.11
428.31	136.53
428.68	138.87
429.05	216.11
429.43	134.97
429.80	164.62
430.17	156.04
430.55	146.67
430.92	198.95
431.29	153.70
431.66	191.92
432.04	178.66
432.41	152.92
432.78	212.99
433.15	205.19
433.53	178.66
433.90	198.17
434.27	249.66
434.64	184.12
435.02	173.20
435.39	212.21
435.76	102.98
436.13	-7.02
436.51	53.05
436.88	113.91
437.25	119.37
437.62	173.20
437.99	222.35
438.37	252.00
438.74	272.28
439.11	185.68
439.48	255.12
439.85	216.89
440.22	165.40
440.60	169.30
440.97	266.04
441.34	262.14
441.71	203.63
442.08	244.20
442.45	180.22
442.83	241.08
443.20	213.77
443.57	249.66
443.94	220.01
444.31	205.19
444.68	241.86
445.05	269.94
445.42	273.06
445.79	213.77
446.17	262.92
446.54	291.79
446.91	256.68
447.28	212.99
447.65	207.53
448.02	270.72
448.39	274.62
448.76	271.50
449.13	214.55
449.50	271.50
449.87	287.11
450.24	269.94
450.61	269.16
450.99	262.14
451.36	252.00
451.73	284.77
452.10	242.64
452.47	222.35
452.84	246.54
453.21	252.78
453.58	287.89
453.95	280.86
454.32	227.03
454.69	246.54
455.06	298.81
455.43	268.38
455.80	276.18
456.17	277.74
456.54	289.45
456.91	241.86
457.28	312.07
457.65	291.79
458.02	327.68
458.39	326.89
458.76	266.04
459.13	241.86
459.49	300.37
459.86	337.04
460.23	312.85
460.60	305.83
460.97	306.61
461.34	301.93
461.71	319.87
462.08	312.07
462.45	330.02
462.82	315.97
463.19	312.85
463.56	354.98
463.93	354.20
464.29	350.30
464.66	319.09
465.03	298.03
465.40	349.52
465.77	345.62
466.14	355.76
466.51	400.23
466.88	334.70
467.24	429.10
467.61	408.81
467.98	439.24
468.35	397.11
468.72	425.20
469.09	404.91
469.46	416.62
469.82	429.10
470.19	392.43
470.56	458.74
470.93	425.20
471.30	465.77
471.66	422.86
472.03	390.87
472.40	472.79
472.77	466.55
473.14	482.15
473.50	484.49
473.87	469.67
474.24	504.00
474.61	481.37
474.98	488.39
475.34	553.93
475.71	564.07
476.08	530.52
476.45	576.55
476.81	493.85
477.18	555.49
477.55	612.44
477.92	606.20
478.28	603.86
478.65	600.74
479.02	567.19
479.38	622.58
479.75	675.63
480.12	597.62
480.49	593.72
480.85	672.51
481.22	653.01
481.59	692.02
481.95	708.40
482.32	683.44
482.69	747.41
483.05	677.19
483.42	669.39
483.79	742.73
484.15	738.05
484.52	770.04
484.89	705.28
485.25	730.25
485.62	711.52
485.99	800.46
486.35	731.81
486.72	762.23
487.08	748.97
487.45	797.34
487.82	747.41
488.18	784.08
488.55	693.58
488.92	797.34
489.28	826.21
489.65	856.64
490.01	725.57
490.38	843.37
490.75	824.65
491.11	848.83
491.48	873.80
491.84	850.39
492.21	856.64
492.57	810.61
492.94	869.12
493.30	823.87
493.67	851.17
494.04	889.40
494.40	965.86
494.77	866.78
495.13	892.52
495.50	908.13
495.86	883.94
496.23	907.35
496.59	860.54
496.96	890.96
497.32	928.41
497.69	880.82
498.05	925.29
498.42	942.46
498.78	860.54
499.15	934.65
499.51	887.06
499.88	888.62
500.24	951.82
500.61	963.52
500.97	928.41
501.34	958.06
501.70	942.46
502.06	954.94
502.43	997.07
502.79	883.16
503.16	1000.19
