341.05	-25.75
341.43	-25.75
341.82	-25.75
342.20	-31.99
342.58	-53.83
342.96	17.94
343.34	-17.16
343.73	-32.77
344.11	-78.02
344.49	-17.16
344.87	17.16
345.25	-51.49
345.64	-13.26
346.02	-35.89
346.40	-25.75
346.78	-5.46
347.16	10.14
347.55	35.89
347.93	-81.92
348.31	-14.04
348.69	-42.13
349.07	22.63
349.45	7.02
349.83	-42.13
350.22	-27.31
350.60	-20.28
350.98	24.19
351.36	-68.66
351.74	-7.02
352.12	-33.55
352.50	3.90
352.88	32.77
353.27	-28.09
353.65	-31.21
354.03	-16.38
354.41	-39.01
354.79	-102.20
355.17	0.00
355.55	42.91
355.93	-74.12
356.31	-37.45
356.69	-21.06
357.08	-17.16
357.46	60.85
357.84	55.39
358.22	-32.77
358.60	-32.77
358.98	7.02
359.36	24.19
359.74	-8.58
360.12	-21.06
360.50	-39.01
360.88	27.31
361.26	-25.75
361.64	-41.35
362.02	-10.14
362.40	10.14
362.78	-35.89
363.16	-10.14
363.54	-17.94
363.92	-38.23
364.30	-1.56
364.68	-70.22
365.06	-0.00
365.44	-17.94
365.82	-42.13
366.20	-12.48
366.58	-43.69
366.96	-46.81
367.34	0.00
367.72	11.70
368.10	27.31
368.48	26.53
368.86	-8.58
369.24	-45.25
369.62	-21.85
370.00	7.02
370.38	-68.66
370.75	6.24
371.13	5.46
371.51	-70.22
371.89	15.60
372.27	3.90
372.65	13.26
373.03	-11.70
373.41	0.78
373.79	-47.59
374.17	-32.77
374.55	-37.45
374.92	3.90
375.30	0.00
375.68	-3.12
376.06	46.03
376.44	-3.90
376.82	-17.16
377.20	-24.97
377.58	-53.83
377.95	-29.65
378.33	0.00
378.71	-23.41
379.09	-9.36
379.47	7.80
379.85	-51.49
380.22	9.36
380.60	-14.04
380.98	22.63
381.36	-17.94
381.74	15.60
382.11	-29.65
382.49	-47.59
382.87	-55.39
383.25	-70.22
383.63	-48.37
384.00	-46.81
384.38	-24.97
384.76	11.70
385.14	10.92
385.52	53.83
385.89	-18.72
386.27	12.48
386.65	-21.84
387.03	-42.91
387.40	-49.93
387.78	-7.80
388.16	18.72
388.54	-34.33
388.91	37.45
389.29	-11.70
389.67	5.46
390.05	28.09
390.42	-7.02
390.80	21.85
391.18	0.78
391.55	-59.29
391.93	-33.55
392.31	13.26
392.68	-34.33
393.06	3.90
393.44	-12.48
393.82	-21.06
394.19	-13.26
394.57	-7.80
394.95	-22.63
395.32	13.26
395.70	-12.48
396.08	-12.48
396.45	50.71
396.83	-4.68
397.21	-42.13
397.58	11.70
397.96	28.87
398.33	9.36
398.71	29.65
399.09	-27.31
399.46	-13.26
399.84	14.82
400.22	-7.02
400.59	39.01
400.97	-24.97
401.34	56.17
401.72	-22.63
402.10	5.46
402.47	54.61
402.85	12.48
403.22	32.77
403.60	31.21
403.97	53.05
404.35	8.58
404.73	42.13
405.10	12.48
405.48	-62.41
405.85	0.00
406.23	-16.38
406.60	43.69
406.98	-0.78
407.35	-1.56
407.73	41.35
408.11	-13.26
408.48	1.56
408.86	49.15
409.23	30.43
409.61	7.02
409.98	-22.63
410.36	-39.79
410.73	-34.33
411.11	-30.43
411.48	21.06
411.86	4.68
412.23	49.93
412.61	16.38
412.98	54.61
413.35	-18.72
413.73	21.06
414.10	-4.68
414.48	-19.50
414.85	-28.09
415.23	44.47
415.60	21.06
415.98	-17.94
416.35	68.66
416.73	-4.68
417.10	7.80
417.47	-23.41
417.85	19.50
418.22	26.53
418.60	-6.24
418.97	44.47
419.34	40.57
419.72	15.60
420.09	24.97
420.47	5.46
420.84	63.97
421.21	1.56
421.59	-34.33
421.96	34.33
422.34	31.21
422.71	-27.31
423.08	35.11
423.46	58.51
423.83	40.57
424.20	24.19
424.58	10.14
424.95	10.14
425.32	-7.02
425.70	-1.56
426.07	42.91
426.44	53.05
426.82	28.09
427.19	54.61
427.56	31.21
427.94	32.77
428.31	53.83
428.68	13.26
429.05	24.97
429.43	-4.68
429.80	30.43
430.17	71.78
430.55	56.17
430.92	56.95
431.29	33.55
431.66	2.34
432.04	61.63
432.41	21.85
432.78	23.41
433.15	46.03
433.53	32.77
433.90	13.26
434.27	53.05
434.64	67.88
435.02	6.24
435.39	53.83
435.76	35.89
436.13	95.18
436.51	-16.38
436.88	7.02
437.25	43.69
437.62	60.07
437.99	23.41
438.37	15.60
438.74	73.34
439.11	49.93
439.48	75.68
439.85	17.94
440.22	76.46
440.60	77.24
440.97	35.11
441.34	48.37
441.71	6.24
442.08	52.27
442.45	22.63
442.83	83.48
443.20	-3.90
443.57	60.07
443.94	89.72
444.31	85.82
444.68	60.85
445.05	36.67
445.42	63.97
445.79	99.86
446.17	28.87
446.54	74.90
446.91	49.15
447.28	78.02
447.65	111.57
448.02	77.24
448.39	79.58
448.76	67.10
449.13	63.97
449.50	73.34
449.87	50.71
450.24	57.73
450.61	49.15
450.99	64.75
451.36	117.03
451.73	93.62
452.10	96.74
452.47	71.00
452.84	88.16
453.21	124.83
453.58	57.73
453.95	70.22
454.32	84.26
454.69	79.58
455.06	61.63
455.43	92.84
455.80	72.56
456.17	17.16
456.54	65.54
456.91	35.11
457.28	53.83
457.65	62.41
458.02	97.52
458.39	129.51
458.76	58.51
459.13	63.97
459.49	109.23
459.86	124.05
460.23	47.59
460.60	77.24
460.97	125.61
461.34	120.15
461.71	30.43
462.08	72.56
462.45	62.41
